# =========================================================
# Problema: Projeto de rede de especialistas 3 niveis
# Joao Flavio F. Almeida, 	<joao.flavio@dep.ufmg.br>
# Horacio Faria <horaciofaria@gmail.com>
# Leonardo <leomarie@gmail.com>
# Hugo Rodrigues <hugonr@gmail.com>
# Virginia 			<vmmagalhaes@nescon.medicina.ufmg.br>
# Data   : 01/02/2021
# Versao: 12.0: Estado (22 - Piaui)
# ===========================================================

data;

param Distmax:=
1 80  # 80
2 120 # + 120
3 200; # + 200

# Minimal population on destination municipality (j) 
param POPmin:=
1	0
2	10000
3	30000
;

param DurUpper:=
1 0.51 
2 2.4 
3 8.6;

# Municipios selecionados que já possuem infraestrutura de nível 3
set S3:=
#	co_municipio	#	no_municipio	qtd_realizado
	221100	#	TERESINA	1339
	220770	#	PARNAIBA	1
;


# CODIGO	REGIAO	ESTADO	LAT	LONG	POPULACAO 2030	CAP	MUNICIPIO
param: I :	RE	ES	lat	lng	POP	INFR	Mun :=
# 220675	2	22	-4.63	-42.18	4847	0	'Nossa_Senhora_De_Nazare'
# 220680	2	22	-3.99	-42.62	8661	0	'Nossa_Senhora_Dos_Remedios'
# 220690	2	22	-6.45	-41.93	6575	0	'Novo_Oriente_Do_Piaui'
# 220695	2	22	-5.29	-41.93	2979	0	'Novo_Santo_Antonio'
# 220700	2	22	-7.02	-42.13	36971	0	'Oeiras'
# 220710	2	22	-5.85	-42.58	2449	0	'Olho_Dagua_Do_Piaui'
# 220720	2	22	-7.35	-40.91	6862	0	'Padre_Marcos'
# 220730	2	22	-7.78	-42.26	4132	0	'Paes_Landim'
# 220735	2	22	-7.85	-42.82	3375	0	'Pajeu_Do_Piaui'
# 220740	2	22	-8.73	-44.23	5051	0	'Palmeira_Do_Piaui'
# 220750	2	22	-5.98	-43.06	14488	0	'Palmeirais'
# 220755	2	22	-7.10	-41.70	3953	0	'Paqueta'
# 220760	2	22	-10.22	-44.63	10762	0	'Parnagua'
# 220770	2	22	-2.90	-41.78	152653	0	'Parnaiba'
# 220775	2	22	-5.86	-42.44	4302	0	'Passagem_Franca_Do_Piaui'
# 220777	2	22	-7.68	-41.25	6377	0	'Patos_Do_Piaui'
# 220779	2	22	-5.25	-42.39	4023	0	'Pau_Darco_Do_Piaui'
# 220780	2	22	-8.14	-41.15	20490	0	'Paulistana'
# 220785	2	22	-7.96	-43.22	3685	0	'Pavussu'
# 220790	2	22	-4.43	-41.46	38704	0	'Pedro_Ii'
# 220793	2	22	-8.07	-42.29	2529	0	'Pedro_Laurentino'
# 220795	2	22	-8.07	-42.05	4365	0	'Nova_Santa_Rita'
# 220800	2	22	-7.08	-41.47	78002	0	'Picos'
# 220810	2	22	-6.24	-41.42	12115	0	'Pimenteiras'
# 220820	2	22	-6.83	-40.62	18389	0	'Pio_Ix'
# 220830	2	22	-3.93	-41.71	28703	0	'Piracuruca'
# 220840	2	22	-4.28	-41.78	63694	0	'Piripiri'
# 220850	2	22	-3.89	-42.71	12526	0	'Porto'
# 220855	2	22	-6.97	-44.19	2700	0	'Porto_Alegre_Do_Piaui'
# 220860	2	22	-5.66	-42.20	3153	0	'Prata_Do_Piaui'
# 220865	2	22	-8.59	-41.42	8966	0	'Queimada_Nova'
# 220870	2	22	-9.49	-44.58	8758	0	'Redencao_Do_Gurgueia'
# 220880	2	22	-6.24	-42.69	17978	0	'Regeneracao'
# 220885	2	22	-10.13	-44.95	4316	0	'Riacho_Frio'
# 220887	2	22	-7.69	-42.71	4464	0	'Ribeira_Do_Piaui'
# 220890	2	22	-7.56	-45.25	7305	0	'Ribeiro_Goncalves'
# 220900	2	22	-7.77	-43.14	6431	0	'Rio_Grande_Do_Piaui'
# 220910	2	22	-7.18	-41.76	6232	0	'Santa_Cruz_Do_Piaui'
# 220915	2	22	-5.81	-41.96	4004	0	'Santa_Cruz_Dos_Milagres'
# 220920	2	22	-9.11	-45.92	6252	0	'Santa_Filomena'
# 220930	2	22	-8.94	-44.13	5836	0	'Santa_Luz'
# 220935	2	22	-6.95	-41.52	4625	0	'Santana_Do_Piaui'
# 220937	2	22	-6.80	-42.28	5258	0	'Santa_Rosa_Do_Piaui'
# 220940	2	22	-6.98	-41.23	6388	0	'Santo_Antonio_De_Lisboa'
# 220945	2	22	-6.05	-42.71	2155	0	'Santo_Antonio_Dos_Milagres'
# 220950	2	22	-7.42	-41.92	3785	0	'Santo_Inacio_Do_Piaui'
# 220955	2	22	-9.06	-43.00	4444	0	'Sao_Braz_Do_Piaui'
# 220960	2	22	-5.93	-42.11	2954	0	'Sao_Felix_Do_Piaui'
# 220965	2	22	-8.24	-41.69	5731	0	'Sao_Francisco_De_Assis_Do_Piaui'
# 220970	2	22	-7.24	-42.54	6425	0	'Sao_Francisco_Do_Piaui'
# 220975	2	22	-10.03	-45.30	3025	0	'Sao_Goncalo_Do_Gurgueia'
# 220980	2	22	-5.99	-42.70	4999	0	'Sao_Goncalo_Do_Piaui'
# 220985	2	22	-6.82	-41.35	4602	0	'Sao_Joao_Da_Canabrava'
# 220987	2	22	-3.94	-41.26	6019	0	'Sao_Joao_Da_Fronteira'
# 220990	2	22	-5.51	-41.90	6157	0	'Sao_Joao_Da_Serra'
# 220995	2	22	-6.92	-41.86	4832	0	'Sao_Joao_Da_Varjota'
# 220997	2	22	-3.81	-42.45	7937	0	'Sao_Joao_Do_Arraial'
# 221000	2	22	-8.35	-42.26	20537	0	'Sao_Joao_Do_Piaui'
# 221005	2	22	-3.81	-41.83	5338	0	'Sao_Jose_Do_Divino'
# 221010	2	22	-7.49	-42.57	3750	0	'Sao_Jose_Do_Peixe'
# 221020	2	22	-6.87	-41.48	6710	0	'Sao_Jose_Do_Piaui'
# 221030	2	22	-7.09	-40.84	6353	0	'Sao_Juliao'
# 221035	2	22	-9.17	-42.54	4568	0	'Sao_Lourenco_Do_Piaui'
# 221037	2	22	-6.83	-41.32	2642	0	'Sao_Luis_Do_Piaui'
# 221038	2	22	-5.86	-42.19	2449	0	'Sao_Miguel_Da_Baixa_Grande'
# 221039	2	22	-7.58	-42.37	3040	0	'Sao_Miguel_Do_Fidalgo'
# 221040	2	22	-5.50	-41.32	17686	0	'Sao_Miguel_Do_Tapuio'
# 221050	2	22	-5.91	-42.72	14255	0	'Sao_Pedro_Do_Piaui'
# 221060	2	22	-9.02	-42.69	34535	0	'Sao_Raimundo_Nonato'
# 221062	2	22	-10.82	-44.83	3488	0	'Sebastiao_Barros'
# 221063	2	22	-7.58	-44.07	4286	0	'Sebastiao_Leal'
# 221065	2	22	-4.91	-41.73	10024	0	'Sigefredo_Pacheco'
# 221070	2	22	-7.60	-40.82	14615	0	'Simoes'
# 221080	2	22	-7.86	-41.91	12663	0	'Simplicio_Mendes'
# 221090	2	22	-7.86	-42.50	4576	0	'Socorro_Do_Piaui'
# 221093	2	22	-7.02	-41.39	6692	0	'Sussuapara'
# 221095	2	22	-8.40	-42.91	2908	0	'Tamboril_Do_Piaui'
# 221097	2	22	-6.60	-42.28	2756	0	'Tanque_Do_Piaui'
# 221100	2	22	-5.09	-42.81	861442	1	'Teresina'
# 221110	2	22	-4.59	-42.86	44396	0	'Uniao'
# 221120	2	22	-7.23	-44.56	21457	0	'Urucui'
# 221130	2	22	-6.40	-41.74	20906	0	'Valenca_Do_Piaui'
# 221135	2	22	-9.24	-42.97	4956	0	'Varzea_Branca'
# 221140	2	22	-6.54	-42.25	4397	0	'Varzea_Grande'
# 221150	2	22	-7.60	-41.48	3075	0	'Vera_Mendes'
# 221160	2	22	-7.14	-40.94	2990	0	'Vila_Nova_Do_Piaui'
# 221170	2	22	-7.24	-41.91	4454	0	'Wall_Ferraz'
;

end;
